,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,K.Irving,Dallas Mavericks,Boston Celtics,0,36.49,19,2,4,0,0,1,.413,.413,.304,5.4,6.4,5.9,8.1,0.0,0.0,28.7,90,146,-9.2,30000001
1,L.Doncic,Dallas Mavericks,Boston Celtics,0,36.33,37,11,12,0,0,3,.649,.620,.360,8.2,28.8,17.7,56.4,0.0,0.0,36.8,137,142,16.6,30000001
2,P.Washington,Dallas Mavericks,Boston Celtics,0,35.13,17,0,7,0,1,3,.531,.531,.563,5.7,16.6,10.7,0.0,0.0,2.7,20.0,114,142,-2.8,30000001
3,J.Green,Dallas Mavericks,Boston Celtics,0,28.11,2,2,3,0,0,0,.200,.200,.400,3.5,8.3,5.7,8.1,0.0,0.0,7.8,75,146,-11.6,30000001
4,D.Lively,Dallas Mavericks,Boston Celtics,0,23.26,15,1,4,2,1,0,.952,1.000,.000,8.5,10.0,9.2,6.9,4.2,4.0,14.8,194,132,13.5,30000001
5,M.Kleber,Dallas Mavericks,Boston Celtics,0,20.14,1,2,2,0,0,0,.266,.000,1.000,0.0,11.6,5.3,10.8,0.0,0.0,6.3,66,145,-9.2,30000001
6,T.Hardaway,Dallas Mavericks,Boston Celtics,0,20.00,10,0,5,0,0,2,.727,.667,.667,0.0,29.3,13.5,0.0,0.0,0.0,17.4,125,142,-1.7,30000001
7,D.Exum,Dallas Mavericks,Boston Celtics,0,14.39,4,1,2,0,0,0,.340,.200,.200,0.0,16.0,7.4,8.0,0.0,0.0,17.7,84,144,-12.4,30000001
8,D.Jones,Dallas Mavericks,Boston Celtics,0,7.13,1,1,0,1,0,0,.266,.000,.000,0.0,0.0,0.0,15.1,6.8,0.0,17.6,53,131,-6.7,30000001
9,D.Gafford,Dallas Mavericks,Boston Celtics,0,5.57,0,0,2,0,1,0,,,,0.0,39.4,18.1,0.0,0.0,15.8,0.0,0,128,-1.7,30000001
10,J.Hardy,Dallas Mavericks,Boston Celtics,0,3.55,2,0,0,0,0,0,.333,.333,.333,0.0,0.0,0.0,0.0,0.0,0.0,45.0,49,147,-29.6,30000001
11,O.Prosper,Dallas Mavericks,Boston Celtics,0,3.55,2,0,1,1,0,0,.500,.500,.000,0.0,29.9,13.8,0.0,12.5,0.0,22.5,100,112,8.2,30000001
12,D.Powell,Dallas Mavericks,Boston Celtics,0,3.55,0,0,0,0,1,0,,,,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0,128,-4.7,30000001
13,J.Tatum,Boston Celtics,Dallas Mavericks,1,37.10,32,3,8,0,0,5,.725,.658,.474,0.0,21.5,11.6,9.9,0.0,0.0,31.0,124,115,1.3,30000001
14,D.White,Boston Celtics,Dallas Mavericks,1,32.22,13,8,7,1,2,3,.650,.650,.600,3.6,18.5,11.7,26.6,1.5,4.9,16.4,135,109,7.4,30000001
15,J.Brown,Boston Celtics,Dallas Mavericks,1,30.47,25,5,7,1,0,2,.612,.600,.250,3.8,19.5,12.3,22.4,1.6,0.0,29.3,136,112,3.8,30000001
16,K.Porzingis,Boston Celtics,Dallas Mavericks,1,29.25,24,2,6,0,1,4,.761,.714,.571,11.9,10.2,11.0,8.4,0.0,2.7,23.7,164,116,8.9,30000001
17,J.Holiday,Boston Celtics,Dallas Mavericks,1,26.50,11,7,2,2,1,3,.917,.917,.500,0.0,7.5,4.0,27.9,3.7,3.0,9.9,198,109,16.7,30000001
18,A.Horford,Boston Celtics,Dallas Mavericks,1,27.44,12,3,8,0,2,2,.750,.750,.625,4.2,25.2,15.6,12.0,0.0,5.8,14.3,143,110,6.6,30000001
19,P.Pritchard,Boston Celtics,Dallas Mavericks,1,16.01,10,1,2,0,0,2,.714,.714,.571,7.3,6.2,6.7,7.5,0.0,0.0,22.1,128,119,-1.5,30000001
20,S.Hauser,Boston Celtics,Dallas Mavericks,1,15.11,0,1,4,0,0,0,.000,.000,1.000,0.0,26.3,14.2,6.1,0.0,0.0,8.7,29,114,-12.8,30000001
21,X.Tillman,Boston Celtics,Dallas Mavericks,1,15.06,6,2,1,0,1,0,1.000,1.000,.000,0.0,6.6,3.6,15.0,0.0,5.3,8.8,210,115,8.0,30000001
22,O.Brissett,Boston Celtics,Dallas Mavericks,1,3.55,3,0,0,0,1,0,.615,.500,.000,0.0,0.0,0.0,0.0,0.0,20.4,27.5,129,105,6.0,30000001
23,S.Mykhailiuk,Boston Celtics,Dallas Mavericks,1,3.34,0,1,1,0,0,0,,,,32.8,0.0,15.1,25.9,0.0,0.0,12.4,102,121,-2.1,30000001
24,J.Springer,Boston Celtics,Dallas Mavericks,1,1.55,2,0,1,0,0,0,.500,.500,.000,61.1,0.0,28.1,0.0,0.0,0.0,46.1,128,121,-3.1,30000001
25,G.Antetokounmpo,Milwaukee Bucks,Chicago Bulls,0,37.19,46,6,16,1,1,2,.792,.773,.136,13.4,31.4,22.1,47.0,1.4,2.2,36.1,165,99,28.2,30000001
26,D.Lillard,Milwaukee Bucks,Chicago Bulls,0,33.26,16,7,3,0,0,3,.396,.306,.556,0.0,9.6,4.6,32.2,0.0,0.0,31.1,89,109,-8.5,30000001
27,B.Lopez,Milwaukee Bucks,Chicago Bulls,0,29.07,12,1,3,0,0,4,.750,.750,1.000,6.9,3.7,5.3,5.4,0.0,0.0,13.9,136,110,1.3,30000001
28,M.Beasley,Milwaukee Bucks,Chicago Bulls,0,28.01,4,2,6,1,0,1,.254,.214,1.000,0.0,22.8,11.1,9.7,1.8,0.0,14.2,62,102,-8.1,30000001
29,J.Crowder,Milwaukee Bucks,Chicago Bulls,0,23.53,3,0,3,2,0,1,.750,.750,1.000,0.0,13.4,6.5,0.0,4.2,0.0,3.8,144,98,-0.7,30000001
30,B.Portis,Milwaukee Bucks,Chicago Bulls,0,26.10,11,1,9,2,1,1,.373,.346,.385,11.5,24.5,17.8,6.2,3.9,3.1,25.3,95,94,-2.1,30000001
31,P.Connaughton,Milwaukee Bucks,Chicago Bulls,0,24.31,0,1,1,1,1,0,.000,.000,1.000,0.0,4.4,2.1,5.3,2.1,3.3,7.3,17,102,-10.5,30000001
32,P.Beverley,Milwaukee Bucks,Chicago Bulls,0,18.17,14,2,4,0,1,2,.788,.750,.625,5.5,17.5,11.3,22.0,0.0,4.4,21.8,166,103,15.5,30000001
33,A.Green,Milwaukee Bucks,Chicago Bulls,0,8.44,7,1,2,0,0,1,.810,.833,.667,0.0,24.4,11.8,21.1,0.0,0.0,22.2,167,105,12.5,30000001
34,D.Gallinari,Milwaukee Bucks,Chicago Bulls,0,6.21,0,0,1,0,0,0,.000,.000,.500,0.0,16.8,8.1,0.0,0.0,0.0,14.1,0,107,-25.4,30000001
35,T.Antetokounmpo,Milwaukee Bucks,Chicago Bulls,0,1.42,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,111,-7.2,30000001
36,A.Jackson,Milwaukee Bucks,Chicago Bulls,0,1.42,0,1,0,0,0,0,,,,0.0,0.0,0.0,76.3,0.0,0.0,0.0,241,111,16.6,30000001
37,M.Beauchamp,Milwaukee Bucks,Chicago Bulls,0,0.47,0,0,1,0,0,0,,,,0.0,100.0,65.9,0.0,0.0,0.0,0.0,0,81,2.5,30000001
38,C.White,Chicago Bulls,Milwaukee Bucks,1,38.01,22,2,3,0,0,2,.661,.571,.357,0.0,7.9,4.1,9.3,0.0,0.0,22.4,118,124,-0.4,30000001
39,A.Dosunmu,Chicago Bulls,Milwaukee Bucks,1,37.57,15,6,5,0,0,2,.603,.583,.500,0.0,13.2,6.8,26.7,0.0,0.0,18.6,104,123,-1.2,30000001
40,N.Vucevic,Chicago Bulls,Milwaukee Bucks,1,34.04,17,3,9,0,0,1,.472,.472,.167,6.3,20.5,13.6,17.1,0.0,0.0,25.5,97,120,-2.2,30000001
41,D.DeRozan,Chicago Bulls,Milwaukee Bucks,1,32.44,12,9,4,0,1,0,.432,.385,.000,3.3,9.2,6.3,46.0,0.0,3.7,19.4,115,122,2.1,30000001
42,A.Caruso,Chicago Bulls,Milwaukee Bucks,1,25.50,11,2,4,1,0,3,.698,.643,.857,0.0,15.5,8.0,12.2,2.0,0.0,17.5,108,117,1.8,30000001
43,A.Drummond,Chicago Bulls,Milwaukee Bucks,1,24.05,9,0,10,1,1,0,.393,.364,.000,13.3,29.1,21.4,0.0,2.1,5.0,27.4,71,109,-11.8,30000001
44,O.Bitim,Chicago Bulls,Milwaukee Bucks,1,16.10,6,1,4,0,0,2,.429,.429,.714,0.0,24.7,12.8,9.9,0.0,0.0,19.8,88,119,-4.0,30000001
45,J.Phillips,Chicago Bulls,Milwaukee Bucks,1,13.15,0,2,1,1,0,0,.000,.000,.500,0.0,7.5,3.9,20.1,3.8,0.0,6.9,51,116,-3.2,30000001
46,T.Taylor,Chicago Bulls,Milwaukee Bucks,1,12.01,4,0,3,0,0,1,.694,.750,.500,8.9,16.6,12.9,0.0,0.0,0.0,11.0,142,121,0.4,30000001
47,J.Carter,Chicago Bulls,Milwaukee Bucks,1,3.36,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126,-13.5,30000001
48,D.Terry,Chicago Bulls,Milwaukee Bucks,1,2.17,1,0,1,1,0,0,.568,,,0.0,43.8,22.6,0.0,22.1,0.0,37.6,54,61,4.7,30000001
49,D.Garland,Cleveland Cavaliers,Detroit Pistons,0,36.08,29,4,5,1,0,8,.650,.619,.571,3.0,10.6,7.0,25.2,1.4,0.0,32.6,108,108,2.4,30000001
50,E.Mobley,Cleveland Cavaliers,Detroit Pistons,0,34.56,22,7,17,2,2,0,.617,.538,.077,12.2,35.7,24.6,41.1,2.8,5.2,23.3,144,93,14.2,30000001
51,M.Strus,Cleveland Cavaliers,Detroit Pistons,0,34.36,14,4,4,0,0,2,.549,.455,.636,6.2,5.5,5.8,20.2,0.0,0.0,18.4,116,112,-3.6,30000001
52,J.Allen,Cleveland Cavaliers,Detroit Pistons,0,34.34,9,2,15,1,1,0,.428,.143,.000,12.3,30.5,21.9,8.8,1.4,2.6,15.6,104,99,-4.2,30000001
53,I.Okoro,Cleveland Cavaliers,Detroit Pistons,0,24.43,12,4,0,1,1,2,.607,.556,.556,0.0,0.0,0.0,30.8,2.0,3.7,20.7,114,107,2.7,30000001
54,S.Merrill,Cleveland Cavaliers,Detroit Pistons,0,25.27,12,1,3,0,0,4,.667,.667,1.000,4.2,7.5,6.0,7.4,0.0,0.0,17.0,119,112,0.7,30000001
55,G.Niang,Cleveland Cavaliers,Detroit Pistons,0,19.29,2,3,4,1,0,0,.143,.143,.429,0.0,19.7,10.4,24.2,2.6,0.0,17.7,53,102,-9.9,30000001
56,D.Wade,Cleveland Cavaliers,Detroit Pistons,0,18.41,6,0,2,1,2,2,.750,.750,1.000,0.0,10.3,5.4,0.0,2.7,9.7,9.2,139,98,4.3,30000001
57,C.Porter,Cleveland Cavaliers,Detroit Pistons,0,11.26,4,0,3,0,0,0,.694,.500,.000,0.0,25.2,13.3,0.0,0.0,0.0,14.6,104,106,-12.0,30000001
58,C.Cunningham,Detroit Pistons,Cleveland Cavaliers,1,36.50,21,10,3,1,0,2,.476,.368,.421,0.0,8.7,4.1,51.8,1.3,0.0,27.5,109,121,1.5,30000001
59,A.Thompson,Detroit Pistons,Cleveland Cavaliers,1,36.40,15,3,7,5,2,2,.631,.636,.273,2.6,17.5,9.6,15.6,6.8,6.2,15.4,118,100,10.0,30000001
60,I.Stewart,Detroit Pistons,Cleveland Cavaliers,1,33.02,16,3,9,0,3,4,.667,.667,.583,2.9,25.8,13.8,18.0,0.0,10.4,16.0,133,112,9.0,30000001
61,J.Ivey,Detroit Pistons,Cleveland Cavaliers,1,31.27,18,4,3,0,1,1,.458,.382,.529,3.1,6.8,4.8,25.6,0.0,3.6,28.8,98,123,-5.3,30000001
62,J.Duren,Detroit Pistons,Cleveland Cavaliers,1,30.52,14,2,10,0,1,0,.694,.571,.000,12.4,20.7,16.4,11.6,0.0,3.7,15.8,143,117,-1.0,30000001
63,S.Fontecchio,Detroit Pistons,Cleveland Cavaliers,1,25.08,7,1,2,2,0,1,.376,.313,.375,0.0,8.5,4.0,6.5,4.0,0.0,21.5,60,114,-12.9,30000001
64,E.Fournier,Detroit Pistons,Cleveland Cavaliers,1,14.33,3,1,2,1,0,0,.452,.000,.500,0.0,14.7,6.9,10.0,3.4,0.0,10.0,111,113,-4.4,30000001
65,Q.Grimes,Detroit Pistons,Cleveland Cavaliers,1,14.07,2,0,0,1,0,0,.167,.167,.500,0.0,0.0,0.0,0.0,3.5,0.0,21.8,30,119,-19.2,30000001
66,J.Wiseman,Detroit Pistons,Cleveland Cavaliers,1,12.02,4,0,6,0,0,0,.500,.500,.000,16.0,35.5,25.2,0.0,0.0,0.0,14.6,117,113,-8.9,30000001
67,M.Flynn,Detroit Pistons,Cleveland Cavaliers,1,5.19,0,0,0,0,0,0,.000,.000,.667,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0,127,-35.1,30000001
68,K.Kuzma,Washington Wizards,Los Angeles Clippers,0,29.09,32,1,7,1,0,5,.823,.816,.368,0.0,29.6,13.1,6.7,1.6,0.0,29.6,143,134,13.4,30000001
69,M.Bagley,Washington Wizards,Los Angeles Clippers,0,27.50,10,0,10,0,0,0,.556,.556,.000,21.1,17.7,19.6,0.0,0.0,0.0,13.7,135,139,-7.9,30000001
70,D.Avdija,Washington Wizards,Los Angeles Clippers,0,26.21,14,5,5,0,0,2,.530,.455,.364,0.0,23.4,10.4,23.5,0.0,0.0,24.4,105,138,-3.4,30000001
71,T.Jones,Washington Wizards,Los Angeles Clippers,0,22.45,2,9,0,1,0,0,.143,.143,.571,0.0,0.0,0.0,43.3,2.1,0.0,14.9,79,138,-10.1,30000001
72,L.Shamet,Washington Wizards,Los Angeles Clippers,0,17.14,8,0,1,1,0,2,.581,.500,1.000,0.0,7.1,3.2,0.0,2.7,0.0,19.3,100,135,-7.1,30000001
73,J.Davis,Washington Wizards,Los Angeles Clippers,0,24.20,2,2,2,1,0,0,.250,.250,.250,0.0,10.1,4.5,9.0,1.9,0.0,6.9,76,136,-8.4,30000001
74,C.Kispert,Washington Wizards,Los Angeles Clippers,0,22.36,9,0,2,0,1,1,.605,.643,.429,0.0,10.9,4.8,0.0,0.0,3.4,13.9,113,138,-6.6,30000001
75,J.Poole,Washington Wizards,Los Angeles Clippers,0,21.24,16,4,4,0,0,1,.518,.500,.267,0.0,23.0,10.2,29.6,0.0,0.0,32.5,105,138,-6.0,30000001
76,J.Butler,Washington Wizards,Los Angeles Clippers,0,15.09,8,7,2,1,0,0,.581,.500,.167,6.5,8.1,7.2,60.8,3.1,0.0,22.0,134,134,7.9,30000001
77,E.Omoruyi,Washington Wizards,Los Angeles Clippers,0,12.45,8,0,0,0,0,0,.538,.571,.143,0.0,0.0,0.0,0.0,0.0,0.0,28.0,85,142,-14.5,30000001
78,R.Holmes,Washington Wizards,Los Angeles Clippers,0,7.25,2,0,4,0,1,0,.333,.333,.000,13.2,49.8,29.4,0.0,0.0,10.4,22.8,65,126,-12.5,30000001
79,J.Bernard,Washington Wizards,Los Angeles Clippers,0,6.31,4,0,1,0,0,1,1.064,1.500,1.000,15.0,0.0,8.4,0.0,0.0,0.0,12.2,194,142,8.2,30000001
80,J.Champagnie,Washington Wizards,Los Angeles Clippers,0,6.31,0,1,1,0,1,0,.000,.000,.667,0.0,18.9,8.4,16.0,0.0,11.9,19.5,22,130,-14.9,30000001
81,P.George,Los Angeles Clippers,Washington Wizards,1,30.23,22,3,6,0,0,2,.640,.600,.400,0.0,19.3,10.8,11.5,0.0,0.0,24.0,138,116,-0.8,30000001
82,K.Leonard,Los Angeles Clippers,Washington Wizards,1,29.25,27,4,9,1,1,2,.585,.500,.400,16.7,16.7,16.7,16.6,1.6,2.5,34.8,132,111,3.3,30000001
83,J.Harden,Los Angeles Clippers,Washington Wizards,1,25.01,28,8,4,0,3,6,.949,.923,.692,4.9,11.7,8.7,41.8,0.0,9.0,30.2,161,109,25.4,30000001
84,T.Mann,Los Angeles Clippers,Washington Wizards,1,22.00,12,0,3,0,0,0,.857,.857,.000,5.6,8.9,7.4,0.0,0.0,0.0,13.5,172,118,-0.2,30000001
85,D.Theis,Los Angeles Clippers,Washington Wizards,1,20.22,9,1,8,0,0,1,.900,.900,.200,0.0,38.5,21.4,5.3,0.0,0.0,10.4,179,112,2.2,30000001
86,A.Coffey,Los Angeles Clippers,Washington Wizards,1,22.05,10,3,0,1,0,1,1.025,1.125,.250,0.0,0.0,0.0,14.4,2.1,0.0,9.4,206,115,6.3,30000001
87,N.Powell,Los Angeles Clippers,Washington Wizards,1,21.48,9,4,3,1,0,1,.533,.563,.375,0.0,13.5,7.5,19.5,2.1,0.0,16.4,126,112,-0.3,30000001
88,M.Plumlee,Los Angeles Clippers,Washington Wizards,1,19.45,4,1,10,1,1,0,.400,.400,.000,6.2,44.6,27.6,4.9,2.4,3.8,15.1,75,102,-8.3,30000001
89,B.Hyland,Los Angeles Clippers,Washington Wizards,1,16.26,2,7,0,0,1,0,.143,.143,.571,0.0,0.0,0.0,40.0,0.0,4.6,20.7,79,116,-11.2,30000001
90,R.Westbrook,Los Angeles Clippers,Washington Wizards,1,10.23,6,1,0,0,0,0,.773,.667,.000,0.0,0.0,0.0,10.3,0.0,0.0,15.9,168,120,-1.9,30000001
91,M.Diabate,Los Angeles Clippers,Washington Wizards,1,6.31,2,0,4,1,1,0,.532,1.000,.000,18.9,45.1,33.5,0.0,7.2,11.5,12.3,120,84,8.2,30000001
92,B.Boston,Los Angeles Clippers,Washington Wizards,1,5.17,7,0,0,0,0,0,.717,.750,.000,0.0,0.0,0.0,0.0,0.0,0.0,39.2,137,120,-2.6,30000001
93,K.Brown,Los Angeles Clippers,Washington Wizards,1,5.17,2,0,1,0,0,0,1.000,1.000,.000,0.0,18.5,10.3,0.0,0.0,0.0,8.0,200,116,-3.4,30000001
94,J.Primo,Los Angeles Clippers,Washington Wizards,1,5.17,0,0,1,0,0,0,.000,.000,.000,23.3,0.0,10.3,0.0,0.0,0.0,16.1,46,120,-21.8,30000001
95,J.Grant,Portland Trail Blazers,Memphis Grizzlies,0,33.19,10,5,2,0,0,2,.500,.500,.500,0.0,7.6,3.8,17.1,0.0,0.0,14.0,124,106,-6.5,30000001
96,A.Simons,Portland Trail Blazers,Memphis Grizzlies,0,25.43,7,8,5,0,0,1,.389,.389,.444,9.8,14.7,12.3,35.2,0.0,0.0,18.2,115,105,-5.5,30000001
97,K.Murray,Portland Trail Blazers,Memphis Grizzlies,0,24.06,14,2,2,3,0,2,.788,.750,.375,5.2,5.2,5.2,10.5,6.2,0.0,15.6,179,93,11.1,30000001
98,D.Reath,Portland Trail Blazers,Memphis Grizzlies,0,23.09,18,1,5,2,2,2,.547,.563,.500,16.4,10.9,13.6,6.6,4.3,7.5,32.0,121,90,1.4,30000001
99,T.Camara,Portland Trail Blazers,Memphis Grizzlies,0,20.49,4,1,7,1,0,0,.400,.400,.000,12.1,30.3,21.2,5.3,2.4,0.0,10.2,124,96,-4.9,30000001
100,M.Thybulle,Portland Trail Blazers,Memphis Grizzlies,0,26.00,13,2,3,3,0,1,.597,.550,.400,4.9,9.7,7.3,9.5,5.8,0.0,24.3,99,93,-4.4,30000001
101,A.Hagans,Portland Trail Blazers,Memphis Grizzlies,0,24.26,6,5,2,1,3,0,.510,.400,.000,5.2,5.2,5.2,22.3,2.1,10.7,12.0,133,93,2.5,30000001
102,J.Walker,Portland Trail Blazers,Memphis Grizzlies,0,22.04,19,2,10,2,1,1,.883,.833,.111,17.2,40.1,28.6,13.3,4.5,4.0,24.6,157,86,14.0,30000001
103,D.Banton,Portland Trail Blazers,Memphis Grizzlies,0,20.15,19,3,7,1,2,3,.633,.633,.333,12.5,31.2,21.8,24.5,2.5,8.6,33.6,138,89,14.6,30000001
